"period","target","price_p1","price_p2","price_p3","price_p4","price_p5","price_p6","price_p7","price_p8","price_p9","price_p10","price_p11","price_p12","price_p13","mean_3","mean_5","mean_10","mean_15","median_5","day","month"
2021-07-01,1776.8,1771.6,1763.6,1780.7,1777.8,1776.7,1783.4,1777.4,1782.9,1769,1774.8,1861.4,1856.4,1865.9,1771.96666666667,1774.08,1775.79,1807.84,1776.7,"5","07"
2021-06-30,1771.6,1763.6,1780.7,1777.8,1776.7,1783.4,1777.4,1782.9,1769,1774.8,1861.4,1856.4,1865.9,1879.6,1774.03333333333,1776.44,1784.77,1816.1,1777.8,"4","06"
2021-06-29,1763.6,1780.7,1777.8,1776.7,1783.4,1777.4,1782.9,1769,1774.8,1861.4,1856.4,1865.9,1879.6,1896.4,1778.4,1779.2,1794.05,1824.82,1777.8,"3","06"
2021-06-28,1780.7,1777.8,1776.7,1783.4,1777.4,1782.9,1769,1774.8,1861.4,1856.4,1865.9,1879.6,1896.4,1895.5,1779.3,1779.64,1802.57,1832.69333333333,1777.8,"2","06"
2021-06-25,1777.8,1776.7,1783.4,1777.4,1782.9,1769,1774.8,1861.4,1856.4,1865.9,1879.6,1896.4,1895.5,1894.4,1779.16666666667,1777.88,1812.75,1840.30666666667,1777.4,"6","06"
2021-06-24,1776.7,1783.4,1777.4,1782.9,1769,1774.8,1861.4,1856.4,1865.9,1879.6,1896.4,1895.5,1894.4,1898.8,1781.23333333333,1777.5,1824.72,1846.74666666667,1777.4,"5","06"
2021-06-23,1783.4,1777.4,1782.9,1769,1774.8,1861.4,1856.4,1865.9,1879.6,1896.4,1895.5,1894.4,1898.8,1892,1776.43333333333,1793.1,1835.93,1855.18,1777.4,"4","06"
2021-06-22,1777.4,1782.9,1769,1774.8,1861.4,1856.4,1865.9,1879.6,1896.4,1895.5,1894.4,1898.8,1892,1873.3,1775.56666666667,1808.9,1847.63,1863.68666666667,1782.9,"3","06"
2021-06-21,1782.9,1769,1774.8,1861.4,1856.4,1865.9,1879.6,1896.4,1895.5,1894.4,1898.8,1892,1873.3,1909.9,1801.73333333333,1825.5,1859.22,1871.84666666667,1856.4,"2","06"
2021-06-18,1769,1774.8,1861.4,1856.4,1865.9,1879.6,1896.4,1895.5,1894.4,1898.8,1892,1873.3,1909.9,1905,1830.86666666667,1847.62,1871.52,1880.48,1861.4,"6","06"
2021-06-17,1774.8,1861.4,1856.4,1865.9,1879.6,1896.4,1895.5,1894.4,1898.8,1892,1873.3,1909.9,1905,1905.3,1861.23333333333,1871.94,1881.37,1889.08,1865.9,"5","06"
2021-06-16,1861.4,1856.4,1865.9,1879.6,1896.4,1895.5,1894.4,1898.8,1892,1873.3,1909.9,1905,1905.3,1898.5,1867.3,1878.76,1886.22,1891.68666666667,1879.6,"4","06"
2021-06-15,1856.4,1865.9,1879.6,1896.4,1895.5,1894.4,1898.8,1892,1873.3,1909.9,1905,1905.3,1898.5,1903.8,1880.63333333333,1886.36,1891.08,1893.70666666667,1894.4,"3","06"
2021-06-14,1865.9,1879.6,1896.4,1895.5,1894.4,1898.8,1892,1873.3,1909.9,1905,1905.3,1898.5,1903.8,1900.5,1890.5,1892.94,1895.02,1894.57333333333,1895.5,"2","06"
2021-06-11,1879.6,1896.4,1895.5,1894.4,1898.8,1892,1873.3,1909.9,1905,1905.3,1898.5,1903.8,1900.5,1886.7,1895.43333333333,1895.42,1896.91,1894.86,1895.5,"6","06"
2021-06-10,1896.4,1895.5,1894.4,1898.8,1892,1873.3,1909.9,1905,1905.3,1898.5,1903.8,1900.5,1886.7,1878.9,1896.23333333333,1890.8,1897.65,1893.86666666667,1894.4,"5","06"
2021-06-09,1895.5,1894.4,1898.8,1892,1873.3,1909.9,1905,1905.3,1898.5,1903.8,1900.5,1886.7,1878.9,1883.9,1895.06666666667,1893.68,1898.15,1892.03333333333,1894.4,"4","06"
2021-06-08,1894.4,1898.8,1892,1873.3,1909.9,1905,1905.3,1898.5,1903.8,1900.5,1886.7,1878.9,1883.9,1881.5,1888.03333333333,1895.8,1897.38,1890.24666666667,1898.8,"3","06"
2021-06-07,1898.8,1892,1873.3,1909.9,1905,1905.3,1898.5,1903.8,1900.5,1886.7,1878.9,1883.9,1881.5,1868,1891.73333333333,1897.1,1895.39,1886.2,1905,"2","06"
2021-06-04,1892,1873.3,1909.9,1905,1905.3,1898.5,1903.8,1900.5,1886.7,1878.9,1883.9,1881.5,1868,1867.6,1896.06666666667,1898.4,1894.58,1881.66666666667,1905,"6","06"
2021-06-03,1873.3,1909.9,1905,1905.3,1898.5,1903.8,1900.5,1886.7,1878.9,1883.9,1881.5,1868,1867.6,1838.1,1906.73333333333,1904.5,1895.4,1878.3,1905,"5","06"
2021-06-02,1909.9,1905,1905.3,1898.5,1903.8,1900.5,1886.7,1878.9,1883.9,1881.5,1868,1867.6,1838.1,1824,1902.93333333333,1902.62,1891.21,1873.38,1903.8,"4","06"
2021-06-01,1905,1905.3,1898.5,1903.8,1900.5,1886.7,1878.9,1883.9,1881.5,1868,1867.6,1838.1,1824,1822.8,1902.53333333333,1898.96,1887.47,1868.88666666667,1900.5,"3","06"
2021-05-28,1905.3,1898.5,1903.8,1900.5,1886.7,1878.9,1883.9,1881.5,1868,1867.6,1838.1,1824,1822.8,1836.1,1900.93333333333,1893.68,1880.75,1863.95333333333,1898.5,"6","05"
2021-05-27,1898.5,1903.8,1900.5,1886.7,1878.9,1883.9,1881.5,1868,1867.6,1838.1,1824,1822.8,1836.1,1837.6,1897,1890.76,1873.3,1858.43333333333,1886.7,"5","05"
2021-05-26,1903.8,1900.5,1886.7,1878.9,1883.9,1881.5,1868,1867.6,1838.1,1824,1822.8,1836.1,1837.6,1831.3,1888.7,1886.3,1865.2,1850.46666666667,1883.9,"4","05"
2021-05-25,1900.5,1886.7,1878.9,1883.9,1881.5,1868,1867.6,1838.1,1824,1822.8,1836.1,1837.6,1831.3,1815.7,1883.16666666667,1879.8,1858.76,1842.16666666667,1881.5,"3","05"
2021-05-24,1886.7,1878.9,1883.9,1881.5,1868,1867.6,1838.1,1824,1822.8,1836.1,1837.6,1831.3,1815.7,1784.3,1881.43333333333,1875.98,1853.85,1835.84,1878.9,"2","05"
2021-05-21,1878.9,1883.9,1881.5,1868,1867.6,1838.1,1824,1822.8,1836.1,1837.6,1831.3,1815.7,1784.3,1776,1877.8,1867.82,1849.09,1828.42666666667,1868,"6","05"
2021-05-20,1883.9,1881.5,1868,1867.6,1838.1,1824,1822.8,1836.1,1837.6,1831.3,1815.7,1784.3,1776,1791.8,1872.36666666667,1855.84,1842.27,1820.72,1867.6,"5","05"
2021-05-19,1881.5,1868,1867.6,1838.1,1824,1822.8,1836.1,1837.6,1831.3,1815.7,1784.3,1776,1791.8,1767.7,1857.9,1844.1,1832.55,1813.54666666667,1838.1,"4","05"
2021-05-18,1868,1867.6,1838.1,1824,1822.8,1836.1,1837.6,1831.3,1815.7,1784.3,1776,1791.8,1767.7,1768.3,1843.23333333333,1837.72,1823.35,1807.6,1836.1,"3","05"
2021-05-17,1867.6,1838.1,1824,1822.8,1836.1,1837.6,1831.3,1815.7,1784.3,1776,1791.8,1767.7,1768.3,1773.9,1828.3,1831.72,1815.77,1801.76666666667,1836.1,"2","05"
2021-05-14,1838.1,1824,1822.8,1836.1,1837.6,1831.3,1815.7,1784.3,1776,1791.8,1767.7,1768.3,1773.9,1778.8,1827.63333333333,1830.36,1808.73,1797.74666666667,1831.3,"6","05"
2021-05-13,1824,1822.8,1836.1,1837.6,1831.3,1815.7,1784.3,1776,1791.8,1767.7,1768.3,1773.9,1778.8,1780.1,1832.16666666667,1828.7,1803.16,1794.94666666667,1831.3,"5","05"
2021-05-12,1822.8,1836.1,1837.6,1831.3,1815.7,1784.3,1776,1791.8,1767.7,1768.3,1773.9,1778.8,1780.1,1777.8,1835,1821,1798.27,1792.96666666667,1831.3,"4","05"
2021-05-11,1836.1,1837.6,1831.3,1815.7,1784.3,1776,1791.8,1767.7,1768.3,1773.9,1778.8,1780.1,1777.8,1782,1828.2,1808.98,1792.54,1789.12,1815.7,"3","05"
2021-05-10,1837.6,1831.3,1815.7,1784.3,1776,1791.8,1767.7,1768.3,1773.9,1778.8,1780.1,1777.8,1782,1793.1,1810.43333333333,1799.82,1786.79,1784.65333333333,1791.8,"2","05"
2021-05-07,1831.3,1815.7,1784.3,1776,1791.8,1767.7,1768.3,1773.9,1778.8,1780.1,1777.8,1782,1793.1,1778.4,1792,1787.1,1781.44,1781.24666666667,1784.3,"6","05"
2021-05-06,1815.7,1784.3,1776,1791.8,1767.7,1768.3,1773.9,1778.8,1780.1,1777.8,1782,1793.1,1778.4,1770.6,1784.03333333333,1777.62,1778.07,1777.98666666667,1776,"5","05"
2021-05-05,1784.3,1776,1791.8,1767.7,1768.3,1773.9,1778.8,1780.1,1777.8,1782,1793.1,1778.4,1770.6,1780.2,1778.5,1775.54,1778.95,1774.78666666667,1773.9,"4","05"
2021-05-04,1776,1791.8,1767.7,1768.3,1773.9,1778.8,1780.1,1777.8,1782,1793.1,1778.4,1770.6,1780.2,1766.8,1775.93333333333,1776.1,1779.19,1772.89333333333,1773.9,"3","05"
2021-05-03,1791.8,1767.7,1768.3,1773.9,1778.8,1780.1,1777.8,1782,1793.1,1778.4,1770.6,1780.2,1766.8,1736.3,1769.96666666667,1773.76,1777.07,1768.95333333333,1773.9,"2","05"
2021-04-30,1767.7,1768.3,1773.9,1778.8,1780.1,1777.8,1782,1793.1,1778.4,1770.6,1780.2,1766.8,1736.3,1747.6,1773.66666666667,1775.78,1778.32,1767.42666666667,1777.8,"6","04"
2021-04-29,1768.3,1773.9,1778.8,1780.1,1777.8,1782,1793.1,1778.4,1770.6,1780.2,1766.8,1736.3,1747.6,1732.7,1777.6,1778.52,1778.17,1766.75333333333,1778.8,"5","04"
2021-04-28,1773.9,1778.8,1780.1,1777.8,1782,1793.1,1778.4,1770.6,1780.2,1766.8,1736.3,1747.6,1732.7,1744.8,1778.9,1782.36,1774.41,1764.6,1780.1,"4","04"
2021-04-27,1778.8,1780.1,1777.8,1782,1793.1,1778.4,1770.6,1780.2,1766.8,1736.3,1747.6,1732.7,1744.8,1758.2,1779.96666666667,1782.28,1771.29,1762.21333333333,1780.1,"3","04"
2021-04-26,1780.1,1777.8,1782,1793.1,1778.4,1770.6,1780.2,1766.8,1736.3,1747.6,1732.7,1744.8,1758.2,1741.6,1784.3,1780.38,1766.55,1758.79333333333,1778.4,"2","04"
2021-04-23,1777.8,1782,1793.1,1778.4,1770.6,1780.2,1766.8,1736.3,1747.6,1732.7,1744.8,1758.2,1741.6,1743,1784.5,1780.86,1763.25,1755.5,1780.2,"6","04"
2021-04-22,1782,1793.1,1778.4,1770.6,1780.2,1766.8,1736.3,1747.6,1732.7,1744.8,1758.2,1741.6,1743,1728.8,1780.7,1777.82,1760.87,1751.07333333333,1778.4,"5","04"
2021-04-21,1793.1,1778.4,1770.6,1780.2,1766.8,1736.3,1747.6,1732.7,1744.8,1758.2,1741.6,1743,1728.8,1728.4,1776.4,1766.46,1755.72,1743.93333333333,1770.6,"4","04"
2021-04-20,1778.4,1770.6,1780.2,1766.8,1736.3,1747.6,1732.7,1744.8,1758.2,1741.6,1743,1728.8,1728.4,1715.6,1772.53333333333,1760.3,1752.18,1739.68,1766.8,"3","04"
2021-04-19,1770.6,1780.2,1766.8,1736.3,1747.6,1732.7,1744.8,1758.2,1741.6,1743,1728.8,1728.4,1715.6,1686,1761.1,1752.72,1748,1737.28666666667,1747.6,"2","04"
2021-04-16,1780.2,1766.8,1736.3,1747.6,1732.7,1744.8,1758.2,1741.6,1743,1728.8,1728.4,1715.6,1686,1714.6,1750.23333333333,1745.64,1742.82,1733.76,1744.8,"6","04"
2021-04-15,1766.8,1736.3,1747.6,1732.7,1744.8,1758.2,1741.6,1743,1728.8,1728.4,1715.6,1686,1714.6,1734.7,1738.86666666667,1743.92,1737.7,1731.67333333333,1744.8,"5","04"
2021-04-14,1736.3,1747.6,1732.7,1744.8,1758.2,1741.6,1743,1728.8,1728.4,1715.6,1686,1714.6,1734.7,1727.3,1741.7,1744.98,1732.67,1731.08666666667,1744.8,"4","04"
2021-04-13,1747.6,1732.7,1744.8,1758.2,1741.6,1743,1728.8,1728.4,1715.6,1686,1714.6,1734.7,1727.3,1735.5,1745.23333333333,1744.06,1729.37,1730.60666666667,1743,"3","04"
2021-04-12,1732.7,1744.8,1758.2,1741.6,1743,1728.8,1728.4,1715.6,1686,1714.6,1734.7,1727.3,1735.5,1727.5,1748.2,1743.28,1729.57,1731.35333333333,1743,"2","04"
2021-04-09,1744.8,1758.2,1741.6,1743,1728.8,1728.4,1715.6,1686,1714.6,1734.7,1727.3,1735.5,1727.5,1740.4,1747.6,1740,1727.82,1730.67333333333,1741.6,"6","04"
2021-04-08,1758.2,1741.6,1743,1728.8,1728.4,1715.6,1686,1714.6,1734.7,1727.3,1735.5,1727.5,1740.4,1743.9,1737.8,1731.48,1725.55,1728.6,1728.8,"5","04"
2021-04-07,1741.6,1743,1728.8,1728.4,1715.6,1686,1714.6,1734.7,1727.3,1735.5,1727.5,1740.4,1743.9,1734.6,1733.4,1720.36,1724.14,1727.88666666667,1728.4,"4","04"
2021-04-06,1743,1728.8,1728.4,1715.6,1686,1714.6,1734.7,1727.3,1735.5,1727.5,1740.4,1743.9,1734.6,1727.1,1724.26666666667,1714.68,1723.88,1726.96666666667,1715.6,"3","04"
2021-04-05,1728.8,1728.4,1715.6,1686,1714.6,1734.7,1727.3,1735.5,1727.5,1740.4,1743.9,1734.6,1727.1,1730.9,1710,1715.86,1725.39,1726.36666666667,1715.6,"2","04"
2021-04-01,1728.4,1715.6,1686,1714.6,1734.7,1727.3,1735.5,1727.5,1740.4,1743.9,1734.6,1727.1,1730.9,1729.2,1705.4,1715.64,1726.01,1725.98,1715.6,"5","04"
2021-03-31,1715.6,1686,1714.6,1734.7,1727.3,1735.5,1727.5,1740.4,1743.9,1734.6,1727.1,1730.9,1729.2,1719.8,1711.76666666667,1719.62,1727.16,1726.39333333333,1727.3,"4","03"
2021-03-30,1686,1714.6,1734.7,1727.3,1735.5,1727.5,1740.4,1743.9,1734.6,1727.1,1730.9,1729.2,1719.8,1722.6,1725.53333333333,1727.92,1731.65,1728.45333333333,1727.5,"3","03"
2021-03-29,1714.6,1734.7,1727.3,1735.5,1727.5,1740.4,1743.9,1734.6,1727.1,1730.9,1729.2,1719.8,1722.6,1721.8,1732.5,1733.08,1733.11,1726.01333333333,1734.7,"2","03"
2021-03-26,1734.7,1727.3,1735.5,1727.5,1740.4,1743.9,1734.6,1727.1,1730.9,1729.2,1719.8,1722.6,1721.8,1716.9,1730.1,1734.92,1731.62,1723.6,1735.5,"6","03"
2021-03-25,1727.3,1735.5,1727.5,1740.4,1743.9,1734.6,1727.1,1730.9,1729.2,1719.8,1722.6,1721.8,1716.9,1678,1734.46666666667,1736.38,1731.15,1721.82666666667,1735.5,"5","03"
2021-03-24,1735.5,1727.5,1740.4,1743.9,1734.6,1727.1,1730.9,1729.2,1719.8,1722.6,1721.8,1716.9,1678,1698.5,1737.26666666667,1734.7,1729.78,1720.51333333333,1734.6,"4","03"
2021-03-23,1727.5,1740.4,1743.9,1734.6,1727.1,1730.9,1729.2,1719.8,1722.6,1721.8,1716.9,1678,1698.5,1700.7,1739.63333333333,1735.38,1728.72,1720.92,1734.6,"3","03"
2021-03-22,1740.4,1743.9,1734.6,1727.1,1730.9,1729.2,1719.8,1722.6,1721.8,1716.9,1678,1698.5,1700.7,1715.8,1735.2,1733.14,1722.48,1719.76,1730.9,"2","03"
2021-03-19,1743.9,1734.6,1727.1,1730.9,1729.2,1719.8,1722.6,1721.8,1716.9,1678,1698.5,1700.7,1715.8,1733.6,1730.86666666667,1728.32,1717.94,1718.75333333333,1729.2,"6","03"
2021-03-18,1734.6,1727.1,1730.9,1729.2,1719.8,1722.6,1721.8,1716.9,1678,1698.5,1700.7,1715.8,1733.6,1723,1729.06666666667,1725.92,1714.55,1721.47333333333,1727.1,"5","03"
2021-03-17,1727.1,1730.9,1729.2,1719.8,1722.6,1721.8,1716.9,1678,1698.5,1700.7,1715.8,1733.6,1723,1728.8,1726.63333333333,1724.86,1713.42,1726.19333333333,1722.6,"4","03"
2021-03-16,1730.9,1729.2,1719.8,1722.6,1721.8,1716.9,1678,1698.5,1700.7,1715.8,1733.6,1723,1728.8,1775.4,1723.86666666667,1722.06,1713.69,1731.19333333333,1721.8,"3","03"
2021-03-15,1729.2,1719.8,1722.6,1721.8,1716.9,1678,1698.5,1700.7,1715.8,1733.6,1723,1728.8,1775.4,1797.9,1721.4,1711.82,1713.07,1736.47333333333,1719.8,"2","03"
2021-03-12,1719.8,1722.6,1721.8,1716.9,1678,1698.5,1700.7,1715.8,1733.6,1723,1728.8,1775.4,1797.9,1805.9,1720.43333333333,1707.56,1713.97,1740.31333333333,1716.9,"6","03"
2021-03-11,1722.6,1721.8,1716.9,1678,1698.5,1700.7,1715.8,1733.6,1723,1728.8,1775.4,1797.9,1805.9,1808.4,1705.56666666667,1703.18,1719.25,1743.80666666667,1700.7,"5","03"
2021-03-10,1721.8,1716.9,1678,1698.5,1700.7,1715.8,1733.6,1723,1728.8,1775.4,1797.9,1805.9,1808.4,1777.4,1697.8,1701.98,1726.86,1747.20666666667,1700.7,"4","03"
2021-03-09,1716.9,1678,1698.5,1700.7,1715.8,1733.6,1723,1728.8,1775.4,1797.9,1805.9,1808.4,1777.4,1775,1692.4,1705.32,1735.76,1752.68,1700.7,"3","03"
2021-03-08,1678,1698.5,1700.7,1715.8,1733.6,1723,1728.8,1775.4,1797.9,1805.9,1808.4,1777.4,1775,1772.8,1705,1714.32,1748.8,1762.36,1715.8,"2","03"
2021-03-05,1698.5,1700.7,1715.8,1733.6,1723,1728.8,1775.4,1797.9,1805.9,1808.4,1777.4,1775,1772.8,1799,1716.7,1720.38,1756.69,1770.91333333333,1723,"6","03"
2021-03-04,1700.7,1715.8,1733.6,1723,1728.8,1775.4,1797.9,1805.9,1808.4,1777.4,1775,1772.8,1799,1823.2,1724.13333333333,1735.32,1764.12,1780.38,1728.8,"5","03"
2021-03-03,1715.8,1733.6,1723,1728.8,1775.4,1797.9,1805.9,1808.4,1777.4,1775,1772.8,1799,1823.2,1826.8,1728.46666666667,1751.74,1769.82,1788.49333333333,1733.6,"4","03"
2021-03-02,1733.6,1723,1728.8,1775.4,1797.9,1805.9,1808.4,1777.4,1775,1772.8,1799,1823.2,1826.8,1842.7,1742.4,1766.2,1776.36,1795.2,1775.4,"3","03"
2021-03-01,1723,1728.8,1775.4,1797.9,1805.9,1808.4,1777.4,1775,1772.8,1799,1823.2,1826.8,1842.7,1837.5,1767.36666666667,1783.28,1786.38,1801.2,1797.9,"2","03"
2021-02-26,1728.8,1775.4,1797.9,1805.9,1808.4,1777.4,1775,1772.8,1799,1823.2,1826.8,1842.7,1837.5,1834.2,1793.06666666667,1793,1796.18,1805.36,1797.9,"6","02"
2021-02-25,1775.4,1797.9,1805.9,1808.4,1777.4,1775,1772.8,1799,1823.2,1826.8,1842.7,1837.5,1834.2,1813,1804.06666666667,1792.92,1802.91,1809.34,1797.9,"5","02"
2021-02-24,1797.9,1805.9,1808.4,1777.4,1775,1772.8,1799,1823.2,1826.8,1842.7,1837.5,1834.2,1813,1791.2,1797.23333333333,1787.9,1806.87,1811.70666666667,1777.4,"4","02"
2021-02-23,1805.9,1808.4,1777.4,1775,1772.8,1799,1823.2,1826.8,1842.7,1837.5,1834.2,1813,1791.2,1835.1,1786.93333333333,1786.52,1809.7,1815.57333333333,1777.4,"3","02"
2021-02-22,1808.4,1777.4,1775,1772.8,1799,1823.2,1826.8,1842.7,1837.5,1834.2,1813,1791.2,1835.1,1833.4,1775.06666666667,1789.48,1810.16,1818.36666666667,1777.4,"2","02"
2021-02-19,1777.4,1775,1772.8,1799,1823.2,1826.8,1842.7,1837.5,1834.2,1813,1791.2,1835.1,1833.4,1863.9,1782.26666666667,1799.36,1811.54,1822.62,1799,"6","02"
2021-02-18,1775,1772.8,1799,1823.2,1826.8,1842.7,1837.5,1834.2,1813,1791.2,1835.1,1833.4,1863.9,1850.3,1798.33333333333,1812.9,1817.55,1827.54666666667,1823.2,"5","02"
2021-02-17,1772.8,1799,1823.2,1826.8,1842.7,1837.5,1834.2,1813,1791.2,1835.1,1833.4,1863.9,1850.3,1841.2,1816.33333333333,1825.84,1823.61,1833.01333333333,1826.8,"4","02"
2021-02-16,1799,1823.2,1826.8,1842.7,1837.5,1834.2,1813,1791.2,1835.1,1833.4,1863.9,1850.3,1841.2,1848.9,1830.9,1832.88,1830.1,1837.01333333333,1834.2,"3","02"
2021-02-12,1823.2,1826.8,1842.7,1837.5,1834.2,1813,1791.2,1835.1,1833.4,1863.9,1850.3,1841.2,1848.9,1854.8,1835.66666666667,1830.84,1832.81,1839.46,1834.2,"6","02"
2021-02-11,1826.8,1842.7,1837.5,1834.2,1813,1791.2,1835.1,1833.4,1863.9,1850.3,1841.2,1848.9,1854.8,1859,1838.13333333333,1823.72,1834.25,1842.29333333333,1834.2,"5","02"
2021-02-10,1842.7,1837.5,1834.2,1813,1791.2,1835.1,1833.4,1863.9,1850.3,1841.2,1848.9,1854.8,1859,1859.9,1828.23333333333,1822.2,1834.87,1844.12666666667,1834.2,"4","02"
2021-02-09,1837.5,1834.2,1813,1791.2,1835.1,1833.4,1863.9,1850.3,1841.2,1848.9,1854.8,1859,1859.9,1869.3,1812.8,1821.38,1836.6,1844.30666666667,1833.4,"3","02"
2021-02-08,1834.2,1813,1791.2,1835.1,1833.4,1863.9,1850.3,1841.2,1848.9,1854.8,1859,1859.9,1869.3,1870.2,1813.1,1827.32,1839.08,1844.02,1833.4,"2","02"
2021-02-05,1813,1791.2,1835.1,1833.4,1863.9,1850.3,1841.2,1848.9,1854.8,1859,1859.9,1869.3,1870.2,1840.2,1819.9,1834.78,1843.77,1846.58,1835.1,"6","02"
2021-02-04,1791.2,1835.1,1833.4,1863.9,1850.3,1841.2,1848.9,1854.8,1859,1859.9,1869.3,1870.2,1840.2,1829.9,1844.13333333333,1844.78,1851.58,1850.82666666667,1841.2,"5","02"
2021-02-03,1835.1,1833.4,1863.9,1850.3,1841.2,1848.9,1854.8,1859,1859.9,1869.3,1870.2,1840.2,1829.9,1851.4,1849.2,1847.54,1855.09,1851.43333333333,1848.9,"4","02"
2021-02-02,1833.4,1863.9,1850.3,1841.2,1848.9,1854.8,1859,1859.9,1869.3,1870.2,1840.2,1829.9,1851.4,1854.9,1851.8,1851.82,1855.77,1852.59333333333,1850.3,"3","02"
2021-02-01,1863.9,1850.3,1841.2,1848.9,1854.8,1859,1859.9,1869.3,1870.2,1840.2,1829.9,1851.4,1854.9,1844.2,1846.8,1850.84,1852.37,1850.69333333333,1850.3,"2","02"
2021-01-29,1850.3,1841.2,1848.9,1854.8,1859,1859.9,1869.3,1870.2,1840.2,1829.9,1851.4,1854.9,1844.2,1850.8,1848.3,1852.76,1852.48,1854.91333333333,1854.8,"6","01"
2021-01-28,1841.2,1848.9,1854.8,1859,1859.9,1869.3,1870.2,1840.2,1829.9,1851.4,1854.9,1844.2,1850.8,1835.4,1854.23333333333,1858.38,1853.85,1859.40666666667,1859,"5","01"
2021-01-27,1848.9,1854.8,1859,1859.9,1869.3,1870.2,1840.2,1829.9,1851.4,1854.9,1844.2,1850.8,1835.4,1913.6,1857.9,1862.64,1853.38,1866.44,1859.9,"4","01"
2021-01-26,1854.8,1859,1859.9,1869.3,1870.2,1840.2,1829.9,1851.4,1854.9,1844.2,1850.8,1835.4,1913.6,1908.6,1862.73333333333,1859.72,1852.98,1872.56,1859.9,"3","01"
2021-01-25,1859,1859.9,1869.3,1870.2,1840.2,1829.9,1851.4,1854.9,1844.2,1850.8,1835.4,1913.6,1908.6,1954.4,1866.46666666667,1853.9,1850.62,1874.96666666667,1859.9,"2","01"
2021-01-22,1859.9,1869.3,1870.2,1840.2,1829.9,1851.4,1854.9,1844.2,1850.8,1835.4,1913.6,1908.6,1954.4,1946.6,1859.9,1852.2,1855.99,1877.2,1851.4,"6","01"
2021-01-21,1869.3,1870.2,1840.2,1829.9,1851.4,1854.9,1844.2,1850.8,1835.4,1913.6,1908.6,1954.4,1946.6,1895.1,1846.76666666667,1849.32,1859.92,1878.10666666667,1851.4,"5","01"
2021-01-20,1870.2,1840.2,1829.9,1851.4,1854.9,1844.2,1850.8,1835.4,1913.6,1908.6,1954.4,1946.6,1895.1,1893.4,1840.5,1844.12,1868.34,1878.78666666667,1844.2,"4","01"
2021-01-19,1840.2,1829.9,1851.4,1854.9,1844.2,1850.8,1835.4,1913.6,1908.6,1954.4,1946.6,1895.1,1893.4,1882.9,1845.4,1846.24,1878.98,1881.65333333333,1850.8,"3","01"
2021-01-15,1829.9,1851.4,1854.9,1844.2,1850.8,1835.4,1913.6,1908.6,1954.4,1946.6,1895.1,1893.4,1882.9,1880.4,1850.16666666667,1847.34,1885.5,1884.86666666667,1850.8,"6","01"
2021-01-14,1851.4,1854.9,1844.2,1850.8,1835.4,1913.6,1908.6,1954.4,1946.6,1895.1,1893.4,1882.9,1880.4,1883.2,1849.96666666667,1859.78,1889.7,1886.12666666667,1850.8,"5","01"
2021-01-13,1854.9,1844.2,1850.8,1835.4,1913.6,1908.6,1954.4,1946.6,1895.1,1893.4,1882.9,1880.4,1883.2,1878.1,1843.46666666667,1870.52,1892.5,1887.98666666667,1850.8,"4","01"
2021-01-12,1844.2,1850.8,1835.4,1913.6,1908.6,1954.4,1946.6,1895.1,1893.4,1882.9,1880.4,1883.2,1878.1,1870.3,1866.6,1892.56,1896.12,1890.96666666667,1908.6,"3","01"
2021-01-11,1850.8,1835.4,1913.6,1908.6,1954.4,1946.6,1895.1,1893.4,1882.9,1880.4,1883.2,1878.1,1870.3,1882.8,1885.86666666667,1911.72,1899.36,1893.60666666667,1913.6,"2","01"
2021-01-08,1835.4,1913.6,1908.6,1954.4,1946.6,1895.1,1893.4,1882.9,1880.4,1883.2,1878.1,1870.3,1882.8,1888.9,1925.53333333333,1923.66,1903.63,1895.18666666667,1913.6,"6","01"
2021-01-07,1913.6,1908.6,1954.4,1946.6,1895.1,1893.4,1882.9,1880.4,1883.2,1878.1,1870.3,1882.8,1888.9,1890.4,1936.53333333333,1919.62,1899.3,1891.3,1908.6,"5","01"
2021-01-06,1908.6,1954.4,1946.6,1895.1,1893.4,1882.9,1880.4,1883.2,1878.1,1870.3,1882.8,1888.9,1890.4,1859.1,1932.03333333333,1914.48,1896.72,1886.2,1895.1,"4","01"
2021-01-05,1954.4,1946.6,1895.1,1893.4,1882.9,1880.4,1883.2,1878.1,1870.3,1882.8,1888.9,1890.4,1859.1,1855.3,1911.7,1899.68,1890.17,1878.81333333333,1893.4,"3","01"
2021-01-04,1946.6,1895.1,1893.4,1882.9,1880.4,1883.2,1878.1,1870.3,1882.8,1888.9,1890.4,1859.1,1855.3,1832.1,1890.46666666667,1887,1884.55,1871.53333333333,1883.2,"2","01"
2020-12-31,1895.1,1893.4,1882.9,1880.4,1883.2,1878.1,1870.3,1882.8,1888.9,1890.4,1859.1,1855.3,1832.1,1843.6,1885.56666666667,1883.6,1880.95,1867.76,1882.9,"5","12"
2020-12-30,1893.4,1882.9,1880.4,1883.2,1878.1,1870.3,1882.8,1888.9,1890.4,1859.1,1855.3,1832.1,1843.6,1837.4,1882.16666666667,1878.98,1877.14,1866.52666666667,1880.4,"4","12"
2020-12-29,1882.9,1880.4,1883.2,1878.1,1870.3,1882.8,1888.9,1890.4,1859.1,1855.3,1832.1,1843.6,1837.4,1838.5,1880.56666666667,1878.96,1872.06,1865.4,1880.4,"3","12"
